ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall
109,3,3,1.0,3,4,0.75
110,2,2,1.0,2,2,1.0
112,1,2,0.5,1,2,0.5
113,2,2,1.0,2,2,1.0
114,3,5,0.6,3,5,0.6
115,2,2,1.0,2,2,1.0
117,1,1,1.0,1,1,1.0
118,4,4,1.0,4,4,1.0
120,2,3,0.6666666666666666,2,3,0.6666666666666666
123,4,4,1.0,4,4,1.0
124,1,1,1.0,1,1,1.0
125,4,5,0.8,4,4,1.0
126,2,4,0.5,2,4,0.5
127,1,1,1.0,1,1,1.0
128,2,2,1.0,2,2,1.0
129,3,3,1.0,3,3,1.0
130,1,1,1.0,1,1,1.0
131,2,4,0.5,2,3,0.6666666666666666
132,3,4,0.75,3,3,1.0
133,3,4,0.75,3,4,0.75
134,3,3,1.0,3,5,0.6
136,3,3,1.0,3,3,1.0
137,4,4,1.0,4,4,1.0
138,2,3,0.6666666666666666,2,2,1.0
139,3,3,1.0,3,3,1.0
140,4,4,1.0,4,4,1.0
144,1,1,1.0,1,1,1.0
147,1,1,1.0,1,1,1.0
148,2,2,1.0,2,2,1.0
150,1,2,0.5,1,2,0.5
152,3,4,0.75,3,3,1.0
155,4,5,0.8,4,5,0.8
157,2,2,1.0,2,2,1.0
159,3,3,1.0,3,3,1.0
160,0,0,0.0,0,1,0.0
162,3,3,1.0,3,3,1.0
163,1,1,1.0,1,1,1.0
164,1,2,0.5,1,2,0.5
165,2,2,1.0,2,2,1.0
166,1,1,1.0,1,1,1.0
170,0,2,0.0,0,1,0.0
173,2,2,1.0,2,2,1.0
176,1,1,1.0,1,1,1.0
177,2,2,1.0,2,2,1.0
178,0,0,0.0,0,1,0.0
179,2,4,0.5,2,3,0.6666666666666666
180,4,4,1.0,4,4,1.0
181,2,2,1.0,2,2,1.0
182,0,0,0.0,0,2,0.0
183,4,4,1.0,4,4,1.0
186,1,1,1.0,1,1,1.0
190,5,5,1.0,5,5,1.0
191,2,2,1.0,2,2,1.0
192,1,1,1.0,1,2,0.5
193,3,3,1.0,3,3,1.0
196,2,3,0.6666666666666666,2,2,1.0
197,1,1,1.0,1,1,1.0
198,2,3,0.6666666666666666,2,3,0.6666666666666666
199,3,3,1.0,3,3,1.0
200,1,2,0.5,1,2,0.5
202,3,3,1.0,3,3,1.0
203,3,3,1.0,3,3,1.0
204,2,2,1.0,2,2,1.0
206,3,3,1.0,3,3,1.0
207,1,1,1.0,1,1,1.0
208,2,2,1.0,2,2,1.0
209,4,4,1.0,4,4,1.0
211,2,3,0.6666666666666666,2,4,0.5
212,3,3,1.0,3,3,1.0
214,1,2,0.5,1,2,0.5
215,0,0,0.0,0,1,0.0
216,2,2,1.0,2,2,1.0
219,2,2,1.0,2,2,1.0
220,3,6,0.5,3,4,0.75
222,2,2,1.0,2,2,1.0
223,1,1,1.0,1,1,1.0
229,1,1,1.0,1,1,1.0
230,1,3,0.3333333333333333,1,2,0.5
231,3,3,1.0,3,3,1.0
232,1,1,1.0,1,5,0.2
233,2,6,0.3333333333333333,2,4,0.5
234,1,3,0.3333333333333333,1,2,0.5
235,3,3,1.0,3,3,1.0
236,4,5,0.8,4,4,1.0
237,1,1,1.0,1,1,1.0
238,2,2,1.0,2,2,1.0
239,3,3,1.0,3,3,1.0
240,0,3,0.0,0,0,0.0
241,4,4,1.0,4,5,0.8
242,2,2,1.0,2,2,1.0
243,2,2,1.0,2,2,1.0
246,4,6,0.6666666666666666,4,6,0.6666666666666666
247,0,1,0.0,0,1,0.0
248,1,4,0.25,1,3,0.3333333333333333
251,1,1,1.0,1,1,1.0
252,3,3,1.0,3,4,0.75
254,4,4,1.0,4,4,1.0
256,1,1,1.0,1,1,1.0
257,3,3,1.0,3,3,1.0
259,3,3,1.0,3,3,1.0
260,4,4,1.0,4,4,1.0
262,3,4,0.75,3,4,0.75
263,1,1,1.0,1,1,1.0
264,0,0,0.0,0,2,0.0
266,2,2,1.0,2,2,1.0
267,1,2,0.5,1,2,0.5
268,4,5,0.8,4,5,0.8
270,2,3,0.6666666666666666,2,3,0.6666666666666666
271,1,1,1.0,1,1,1.0
272,3,4,0.75,3,4,0.75
274,1,1,1.0,1,1,1.0
275,2,2,1.0,2,2,1.0
277,2,2,1.0,2,2,1.0
278,4,4,1.0,4,4,1.0
279,3,4,0.75,3,5,0.6
281,2,3,0.6666666666666666,2,2,1.0
282,4,4,1.0,4,4,1.0
284,3,5,0.6,3,5,0.6
285,2,2,1.0,2,2,1.0
286,1,1,1.0,1,1,1.0
287,4,4,1.0,4,4,1.0
288,4,4,1.0,4,5,0.8
291,3,3,1.0,3,3,1.0
294,1,1,1.0,1,1,1.0
296,1,1,1.0,1,1,1.0
297,1,1,1.0,1,2,0.5
298,3,3,1.0,3,3,1.0
299,3,3,1.0,3,3,1.0
300,2,5,0.4,2,5,0.4
301,3,3,1.0,3,3,1.0
302,1,1,1.0,1,1,1.0
303,1,2,0.5,1,1,1.0
304,3,3,1.0,3,3,1.0
305,2,2,1.0,2,2,1.0
306,1,2,0.5,1,2,0.5
307,0,2,0.0,0,3,0.0
308,1,3,0.3333333333333333,1,2,0.5
309,1,1,1.0,1,1,1.0
311,1,4,0.25,1,3,0.3333333333333333
312,5,7,0.7142857142857143,5,6,0.8333333333333334
313,3,4,0.75,3,4,0.75
314,4,5,0.8,4,4,1.0
315,2,2,1.0,2,2,1.0
316,3,3,1.0,3,3,1.0
317,0,1,0.0,0,0,0.0
318,3,6,0.5,3,4,0.75
319,3,3,1.0,3,3,1.0
321,0,1,0.0,0,1,0.0
322,2,5,0.4,2,5,0.4
323,4,7,0.5714285714285714,4,5,0.8
324,4,4,1.0,4,4,1.0
326,1,1,1.0,1,1,1.0
327,2,3,0.6666666666666666,2,2,1.0
328,3,4,0.75,3,4,0.75
330,2,2,1.0,2,2,1.0
332,2,6,0.3333333333333333,2,4,0.5
333,2,2,1.0,2,2,1.0
334,4,4,1.0,4,4,1.0
335,1,1,1.0,1,3,0.3333333333333333
336,3,3,1.0,3,3,1.0
338,5,6,0.8333333333333334,5,6,0.8333333333333334
339,2,4,0.5,2,4,0.5
342,1,1,1.0,1,1,1.0
343,1,1,1.0,1,1,1.0
344,2,3,0.6666666666666666,2,3,0.6666666666666666
345,1,1,1.0,1,1,1.0
346,3,3,1.0,3,3,1.0
347,4,4,1.0,4,5,0.8
348,4,5,0.8,4,5,0.8
349,5,5,1.0,5,5,1.0
350,4,4,1.0,4,4,1.0
351,2,2,1.0,2,2,1.0
352,1,1,1.0,1,1,1.0
353,6,8,0.75,6,9,0.6666666666666666
354,2,2,1.0,2,2,1.0
355,1,2,0.5,1,2,0.5
356,1,3,0.3333333333333333,1,2,0.5
357,1,2,0.5,1,2,0.5
358,1,1,1.0,1,1,1.0
361,1,1,1.0,1,1,1.0
362,3,3,1.0,3,3,1.0
363,1,1,1.0,1,1,1.0
364,1,2,0.5,1,2,0.5
365,1,4,0.25,1,2,0.5
366,1,4,0.25,1,2,0.5
367,3,3,1.0,3,3,1.0
368,2,2,1.0,2,2,1.0
369,2,3,0.6666666666666666,2,2,1.0
370,2,3,0.6666666666666666,2,2,1.0
371,1,1,1.0,1,1,1.0
373,3,4,0.75,3,4,0.75
374,2,4,0.5,2,3,0.6666666666666666
375,3,4,0.75,3,4,0.75
376,2,3,0.6666666666666666,2,3,0.6666666666666666
377,4,4,1.0,4,4,1.0
378,3,3,1.0,3,3,1.0
379,2,4,0.5,2,3,0.6666666666666666
380,5,5,1.0,5,5,1.0
381,3,3,1.0,3,3,1.0
383,3,3,1.0,3,3,1.0
384,1,2,0.5,1,3,0.3333333333333333
385,1,1,1.0,1,1,1.0
388,3,3,1.0,3,4,0.75
389,2,4,0.5,2,3,0.6666666666666666
390,1,1,1.0,1,1,1.0
391,3,4,0.75,3,4,0.75
392,3,3,1.0,3,3,1.0
393,3,3,1.0,3,3,1.0
394,3,4,0.75,3,5,0.6
396,4,4,1.0,4,4,1.0
398,3,4,0.75,3,3,1.0
399,2,2,1.0,2,3,0.6666666666666666
401,2,2,1.0,2,2,1.0
402,3,3,1.0,3,3,1.0
404,1,1,1.0,1,1,1.0
407,3,3,1.0,3,3,1.0
409,4,4,1.0,4,4,1.0
410,5,7,0.7142857142857143,5,5,1.0
412,1,2,0.5,1,2,0.5
413,0,2,0.0,0,0,0.0
414,3,3,1.0,3,3,1.0
416,3,4,0.75,3,3,1.0
417,3,4,0.75,3,3,1.0
419,3,3,1.0,3,3,1.0
420,1,1,1.0,1,1,1.0
421,3,3,1.0,3,3,1.0
422,4,5,0.8,4,4,1.0
423,3,4,0.75,3,3,1.0
424,3,4,0.75,3,4,0.75
425,5,6,0.8333333333333334,5,5,1.0
426,1,2,0.5,1,2,0.5
427,3,3,1.0,3,3,1.0
428,2,2,1.0,2,2,1.0
429,3,3,1.0,3,3,1.0
430,1,1,1.0,1,1,1.0
431,4,4,1.0,4,4,1.0
432,2,3,0.6666666666666666,2,3,0.6666666666666666
433,4,5,0.8,4,5,0.8
434,2,2,1.0,2,2,1.0
435,2,2,1.0,2,2,1.0
436,3,5,0.6,3,5,0.6
437,4,4,1.0,4,4,1.0
438,4,4,1.0,4,4,1.0
439,4,4,1.0,4,4,1.0
440,3,3,1.0,3,3,1.0
441,3,5,0.6,3,6,0.5
442,3,4,0.75,3,4,0.75
443,2,5,0.4,2,3,0.6666666666666666
444,1,3,0.3333333333333333,1,2,0.5
445,3,3,1.0,3,3,1.0
447,2,2,1.0,2,2,1.0
448,4,4,1.0,4,4,1.0
449,1,2,0.5,1,2,0.5
450,2,2,1.0,2,2,1.0
451,3,5,0.6,3,4,0.75
453,2,3,0.6666666666666666,2,4,0.5
454,1,1,1.0,1,1,1.0
455,5,6,0.8333333333333334,5,5,1.0
456,7,9,0.7777777777777778,7,8,0.875
457,1,3,0.3333333333333333,1,2,0.5
458,2,4,0.5,2,3,0.6666666666666666
459,1,2,0.5,1,3,0.3333333333333333
460,5,5,1.0,5,5,1.0
461,1,3,0.3333333333333333,1,3,0.3333333333333333
462,2,2,1.0,2,2,1.0
463,0,0,0.0,0,1,0.0
464,2,2,1.0,2,2,1.0
465,3,3,1.0,3,3,1.0
466,0,0,0.0,0,1,0.0
467,1,2,0.5,1,1,1.0
468,3,3,1.0,3,3,1.0
469,2,2,1.0,2,2,1.0
470,2,3,0.6666666666666666,2,2,1.0
471,5,5,1.0,5,5,1.0
472,1,2,0.5,1,2,0.5
473,2,2,1.0,2,2,1.0
474,3,3,1.0,3,4,0.75
475,1,1,1.0,1,1,1.0
477,2,3,0.6666666666666666,2,3,0.6666666666666666
478,2,3,0.6666666666666666,2,2,1.0
480,1,1,1.0,1,1,1.0
481,1,3,0.3333333333333333,1,2,0.5
482,4,4,1.0,4,4,1.0
483,3,3,1.0,3,3,1.0
484,6,6,1.0,6,6,1.0
486,1,1,1.0,1,2,0.5
489,4,4,1.0,4,4,1.0
490,2,2,1.0,2,2,1.0
491,4,4,1.0,4,4,1.0
492,2,2,1.0,2,3,0.6666666666666666
493,2,2,1.0,2,2,1.0
494,3,3,1.0,3,3,1.0
496,3,3,1.0,3,3,1.0
497,5,5,1.0,5,5,1.0
498,3,3,1.0,3,3,1.0
499,3,3,1.0,3,3,1.0
500,2,4,0.5,2,5,0.4
501,3,4,0.75,3,5,0.6
502,2,2,1.0,2,2,1.0
503,4,4,1.0,4,4,1.0
504,0,0,0.0,0,1,0.0
505,5,5,1.0,5,5,1.0
506,1,3,0.3333333333333333,1,1,1.0
507,2,3,0.6666666666666666,2,3,0.6666666666666666
509,2,2,1.0,2,2,1.0
510,4,4,1.0,4,4,1.0
512,2,2,1.0,2,2,1.0
513,3,5,0.6,3,5,0.6
515,4,4,1.0,4,4,1.0
516,1,1,1.0,1,1,1.0
517,2,2,1.0,2,2,1.0
518,0,0,0.0,0,1,0.0
519,0,0,0.0,0,3,0.0
521,3,3,1.0,3,3,1.0
522,1,1,1.0,1,1,1.0
523,1,2,0.5,1,1,1.0
526,0,2,0.0,0,0,0.0
527,4,4,1.0,4,4,1.0
528,2,2,1.0,2,2,1.0
529,3,3,1.0,3,3,1.0
530,3,3,1.0,3,3,1.0
531,3,3,1.0,3,3,1.0
532,2,3,0.6666666666666666,2,3,0.6666666666666666
533,0,2,0.0,0,1,0.0
534,1,1,1.0,1,1,1.0
535,3,3,1.0,3,3,1.0
536,4,4,1.0,4,4,1.0
537,1,1,1.0,1,1,1.0
538,3,4,0.75,3,3,1.0
540,3,3,1.0,3,4,0.75
541,3,4,0.75,3,3,1.0
543,2,2,1.0,2,2,1.0
544,1,1,1.0,1,1,1.0
545,1,1,1.0,1,1,1.0
546,2,3,0.6666666666666666,2,3,0.6666666666666666
547,2,2,1.0,2,2,1.0
548,1,2,0.5,1,2,0.5
549,3,4,0.75,3,3,1.0
550,2,2,1.0,2,2,1.0
551,3,3,1.0,3,3,1.0
552,2,2,1.0,2,2,1.0
553,2,2,1.0,2,2,1.0
554,3,3,1.0,3,3,1.0
555,4,4,1.0,4,4,1.0
557,3,4,0.75,3,3,1.0
558,0,1,0.0,0,2,0.0
560,2,3,0.6666666666666666,2,3,0.6666666666666666
561,1,1,1.0,1,2,0.5
562,2,2,1.0,2,3,0.6666666666666666
564,3,4,0.75,3,3,1.0
565,4,4,1.0,4,4,1.0
566,2,2,1.0,2,2,1.0
567,1,1,1.0,1,1,1.0
568,1,2,0.5,1,1,1.0
569,1,6,0.16666666666666666,1,4,0.25
570,1,2,0.5,1,2,0.5
571,2,3,0.6666666666666666,2,3,0.6666666666666666
573,2,2,1.0,2,2,1.0
575,1,1,1.0,1,1,1.0
576,3,3,1.0,3,3,1.0
579,1,1,1.0,1,1,1.0
581,1,2,0.5,1,3,0.3333333333333333
583,1,1,1.0,1,1,1.0
584,1,1,1.0,1,1,1.0
585,2,2,1.0,2,2,1.0
586,2,4,0.5,2,3,0.6666666666666666
587,3,3,1.0,3,3,1.0
588,1,1,1.0,1,1,1.0
591,1,1,1.0,1,1,1.0
593,1,1,1.0,1,1,1.0
597,2,3,0.6666666666666666,2,4,0.5
598,1,1,1.0,1,1,1.0
602,3,3,1.0,3,3,1.0
603,3,4,0.75,3,3,1.0
605,2,2,1.0,2,2,1.0
608,1,2,0.5,1,2,0.5
609,1,3,0.3333333333333333,1,3,0.3333333333333333
611,5,6,0.8333333333333334,5,5,1.0
612,3,4,0.75,3,4,0.75
613,4,4,1.0,4,4,1.0
616,2,2,1.0,2,2,1.0
617,3,4,0.75,3,3,1.0
619,2,4,0.5,2,5,0.4
621,2,2,1.0,2,3,0.6666666666666666
622,3,3,1.0,3,3,1.0
623,3,3,1.0,3,3,1.0
624,2,2,1.0,2,2,1.0
625,1,2,0.5,1,1,1.0
626,3,3,1.0,3,3,1.0
627,3,5,0.6,3,4,0.75
628,3,4,0.75,3,4,0.75
629,1,1,1.0,1,1,1.0
630,1,2,0.5,1,2,0.5
631,1,2,0.5,1,2,0.5
632,2,2,1.0,2,2,1.0
634,0,0,0.0,0,1,0.0
635,3,3,1.0,3,3,1.0
636,3,3,1.0,3,4,0.75
637,3,3,1.0,3,3,1.0
638,2,3,0.6666666666666666,2,2,1.0
640,3,3,1.0,3,3,1.0
641,3,4,0.75,3,3,1.0
642,3,3,1.0,3,3,1.0
643,4,5,0.8,4,4,1.0
644,4,4,1.0,4,4,1.0
646,5,5,1.0,5,5,1.0
647,0,0,0.0,0,1,0.0
648,2,3,0.6666666666666666,2,2,1.0
649,3,5,0.6,3,5,0.6
650,4,5,0.8,4,6,0.6666666666666666
651,1,1,1.0,1,1,1.0
652,1,2,0.5,1,3,0.3333333333333333
653,3,3,1.0,3,4,0.75
654,2,7,0.2857142857142857,2,7,0.2857142857142857
655,4,4,1.0,4,4,1.0
657,2,3,0.6666666666666666,2,2,1.0
658,3,3,1.0,3,3,1.0
659,3,3,1.0,3,3,1.0
660,6,7,0.8571428571428571,6,6,1.0
661,3,3,1.0,3,4,0.75
662,2,4,0.5,2,4,0.5
663,1,6,0.16666666666666666,1,5,0.2
666,3,4,0.75,3,4,0.75
667,3,4,0.75,3,3,1.0
668,0,1,0.0,0,0,0.0
669,3,4,0.75,3,3,1.0
670,4,4,1.0,4,4,1.0
671,2,2,1.0,2,2,1.0
672,1,1,1.0,1,1,1.0
673,4,4,1.0,4,4,1.0
674,1,1,1.0,1,1,1.0
675,3,3,1.0,3,3,1.0
676,4,6,0.6666666666666666,4,5,0.8
678,1,1,1.0,1,2,0.5
679,3,3,1.0,3,3,1.0
680,2,2,1.0,2,3,0.6666666666666666
683,2,2,1.0,2,2,1.0
684,1,2,0.5,1,2,0.5
685,3,4,0.75,3,4,0.75
686,2,2,1.0,2,2,1.0
687,2,3,0.6666666666666666,2,3,0.6666666666666666
688,3,3,1.0,3,3,1.0
690,2,2,1.0,2,3,0.6666666666666666
691,2,2,1.0,2,3,0.6666666666666666
692,0,3,0.0,0,1,0.0
695,3,3,1.0,3,3,1.0
696,2,2,1.0,2,2,1.0
697,1,2,0.5,1,2,0.5
698,2,4,0.5,2,3,0.6666666666666666
699,1,1,1.0,1,1,1.0
700,4,4,1.0,4,4,1.0
701,2,2,1.0,2,2,1.0
702,2,3,0.6666666666666666,2,3,0.6666666666666666
703,3,4,0.75,3,4,0.75
704,1,1,1.0,1,1,1.0
708,2,2,1.0,2,2,1.0
709,2,2,1.0,2,2,1.0
710,1,2,0.5,1,1,1.0
711,3,4,0.75,3,3,1.0
712,1,1,1.0,1,1,1.0
713,1,1,1.0,1,1,1.0
714,2,2,1.0,2,3,0.6666666666666666
716,2,3,0.6666666666666666,2,3,0.6666666666666666
718,4,4,1.0,4,4,1.0
720,2,2,1.0,2,2,1.0
722,4,5,0.8,4,5,0.8
723,0,1,0.0,0,1,0.0
724,1,1,1.0,1,1,1.0
725,2,2,1.0,2,2,1.0
726,3,4,0.75,3,4,0.75
727,4,4,1.0,4,5,0.8
729,3,3,1.0,3,3,1.0
730,4,4,1.0,4,4,1.0
732,2,3,0.6666666666666666,2,3,0.6666666666666666
735,3,4,0.75,3,3,1.0
736,1,1,1.0,1,1,1.0
739,1,5,0.2,1,4,0.25
742,2,2,1.0,2,2,1.0
743,2,2,1.0,2,2,1.0
744,1,2,0.5,1,1,1.0
745,1,1,1.0,1,1,1.0
746,2,5,0.4,2,3,0.6666666666666666
747,2,2,1.0,2,2,1.0
748,1,3,0.3333333333333333,1,3,0.3333333333333333
750,2,2,1.0,2,2,1.0
752,2,2,1.0,2,2,1.0
753,1,1,1.0,1,1,1.0
754,1,3,0.3333333333333333,1,2,0.5
755,1,1,1.0,1,1,1.0
756,2,2,1.0,2,2,1.0
757,1,1,1.0,1,2,0.5
758,1,1,1.0,1,2,0.5
759,0,1,0.0,0,1,0.0
763,2,3,0.6666666666666666,2,3,0.6666666666666666
764,4,5,0.8,4,5,0.8
765,4,5,0.8,4,5,0.8
766,1,2,0.5,1,2,0.5
767,3,5,0.6,3,4,0.75
768,2,4,0.5,2,3,0.6666666666666666
769,4,5,0.8,4,5,0.8
770,5,5,1.0,5,5,1.0
776,1,1,1.0,1,2,0.5
777,3,4,0.75,3,3,1.0
780,3,3,1.0,3,3,1.0
781,1,2,0.5,1,2,0.5
782,2,2,1.0,2,2,1.0
783,2,2,1.0,2,2,1.0
784,3,3,1.0,3,3,1.0
785,2,4,0.5,2,3,0.6666666666666666
