ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
208,1,3,0.3333333333333333,1,1,1.0,0.5
209,1,4,0.25,1,1,1.0,0.4
213,1,3,0.3333333333333333,1,1,1.0,0.5
433,1,6,0.16666666666666666,1,1,1.0,0.2857142857142857
436,1,5,0.2,1,2,0.5,0.28571428571428575
437,3,4,0.75,3,3,1.0,0.8571428571428571
439,2,4,0.5,2,2,1.0,0.6666666666666666
447,0,3,0.0,0,1,0.0,0.0
453,1,4,0.25,1,2,0.5,0.3333333333333333
454,1,1,1.0,1,1,1.0,1.0
455,3,5,0.6,3,3,1.0,0.7499999999999999
456,2,9,0.2222222222222222,2,2,1.0,0.3636363636363636
457,1,1,1.0,1,1,1.0,1.0
458,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
459,0,2,0.0,0,1,0.0,0.0
460,1,6,0.16666666666666666,1,2,0.5,0.25
461,0,3,0.0,0,1,0.0,0.0
474,2,4,0.5,2,2,1.0,0.6666666666666666
475,1,1,1.0,1,1,1.0,1.0
483,1,3,0.3333333333333333,1,1,1.0,0.5
484,0,0,0.0,0,2,0.0,0.0
491,1,5,0.2,1,1,1.0,0.33333333333333337
492,1,3,0.3333333333333333,1,1,1.0,0.5
510,1,4,0.25,1,1,1.0,0.4
521,1,4,0.25,1,1,1.0,0.4
538,0,2,0.0,0,1,0.0,0.0
540,1,4,0.25,1,1,1.0,0.4
543,0,2,0.0,0,1,0.0,0.0
548,1,2,0.5,1,1,1.0,0.6666666666666666
560,1,4,0.25,1,1,1.0,0.4
562,1,4,0.25,1,1,1.0,0.4
572,1,2,0.5,1,1,1.0,0.6666666666666666
581,0,3,0.0,0,1,0.0,0.0
594,0,8,0.0,0,1,0.0,0.0
596,0,0,0.0,0,1,0.0,0.0
603,0,3,0.0,0,1,0.0,0.0
613,0,0,0.0,0,1,0.0,0.0
617,0,0,0.0,0,1,0.0,0.0
622,0,0,0.0,0,1,0.0,0.0
623,2,3,0.6666666666666666,2,2,1.0,0.8
627,1,5,0.2,1,1,1.0,0.33333333333333337
630,0,2,0.0,0,1,0.0,0.0
644,1,4,0.25,1,1,1.0,0.4
648,0,3,0.0,0,1,0.0,0.0
649,1,5,0.2,1,1,1.0,0.33333333333333337
655,1,4,0.25,1,1,1.0,0.4
661,0,3,0.0,0,1,0.0,0.0
666,1,4,0.25,1,1,1.0,0.4
671,1,2,0.5,1,1,1.0,0.6666666666666666
676,1,7,0.14285714285714285,1,1,1.0,0.25
679,1,3,0.3333333333333333,1,1,1.0,0.5
684,0,3,0.0,0,1,0.0,0.0
690,1,3,0.3333333333333333,1,1,1.0,0.5
694,2,6,0.3333333333333333,2,2,1.0,0.5
698,0,3,0.0,0,1,0.0,0.0
702,0,3,0.0,0,1,0.0,0.0
707,1,3,0.3333333333333333,1,1,1.0,0.5
711,1,4,0.25,1,1,1.0,0.4
716,1,3,0.3333333333333333,1,1,1.0,0.5
718,1,3,0.3333333333333333,1,1,1.0,0.5
723,0,2,0.0,0,1,0.0,0.0
