ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
77,1,1,1.0,1,1,1.0,1.0
78,2,2,1.0,2,2,1.0,1.0
79,2,2,1.0,2,2,1.0,1.0
80,3,5,0.6,3,3,1.0,0.7499999999999999
81,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
82,3,3,1.0,3,3,1.0,1.0
83,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
86,1,3,0.3333333333333333,1,1,1.0,0.5
87,2,2,1.0,2,2,1.0,1.0
88,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
89,1,2,0.5,1,2,0.5,0.5
90,2,4,0.5,2,2,1.0,0.6666666666666666
91,3,3,1.0,3,3,1.0,1.0
92,2,2,1.0,2,2,1.0,1.0
94,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
95,2,2,1.0,2,2,1.0,1.0
96,3,3,1.0,3,3,1.0,1.0
97,2,2,1.0,2,2,1.0,1.0
98,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
99,2,2,1.0,2,2,1.0,1.0
100,2,2,1.0,2,2,1.0,1.0
101,2,2,1.0,2,2,1.0,1.0
102,3,3,1.0,3,3,1.0,1.0
103,2,2,1.0,2,2,1.0,1.0
105,2,2,1.0,2,2,1.0,1.0
106,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
107,3,3,1.0,3,3,1.0,1.0
109,4,4,1.0,4,4,1.0,1.0
110,2,3,0.6666666666666666,2,2,1.0,0.8
112,0,4,0.0,0,2,0.0,0.0
113,2,2,1.0,2,2,1.0,1.0
114,4,5,0.8,4,5,0.8,0.8000000000000002
115,2,2,1.0,2,2,1.0,1.0
117,1,1,1.0,1,1,1.0,1.0
118,4,4,1.0,4,4,1.0,1.0
120,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
123,3,4,0.75,3,4,0.75,0.75
124,1,1,1.0,1,1,1.0,1.0
125,4,4,1.0,4,4,1.0,1.0
126,2,4,0.5,2,4,0.5,0.5
127,1,1,1.0,1,1,1.0,1.0
128,2,2,1.0,2,2,1.0,1.0
129,3,3,1.0,3,3,1.0,1.0
130,1,1,1.0,1,1,1.0,1.0
131,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
132,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
133,4,4,1.0,4,4,1.0,1.0
134,4,4,1.0,4,5,0.8,0.888888888888889
136,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
137,4,4,1.0,4,4,1.0,1.0
138,2,3,0.6666666666666666,2,2,1.0,0.8
139,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
140,4,4,1.0,4,4,1.0,1.0
144,1,1,1.0,1,1,1.0,1.0
147,1,1,1.0,1,1,1.0,1.0
148,2,2,1.0,2,2,1.0,1.0
150,1,3,0.3333333333333333,1,2,0.5,0.4
152,3,5,0.6,3,3,1.0,0.7499999999999999
155,5,5,1.0,5,5,1.0,1.0
157,2,2,1.0,2,2,1.0,1.0
159,3,3,1.0,3,3,1.0,1.0
160,0,0,0.0,0,1,0.0,0.0
162,2,2,1.0,2,3,0.6666666666666666,0.8
163,1,1,1.0,1,1,1.0,1.0
164,1,1,1.0,1,2,0.5,0.6666666666666666
165,2,2,1.0,2,2,1.0,1.0
166,1,1,1.0,1,1,1.0,1.0
170,1,1,1.0,1,1,1.0,1.0
173,2,2,1.0,2,2,1.0,1.0
175,0,1,0.0,0,0,0.0,0.0
176,1,1,1.0,1,1,1.0,1.0
177,2,2,1.0,2,2,1.0,1.0
178,1,1,1.0,1,1,1.0,1.0
179,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
180,4,4,1.0,4,4,1.0,1.0
181,2,2,1.0,2,2,1.0,1.0
182,2,2,1.0,2,2,1.0,1.0
183,4,4,1.0,4,4,1.0,1.0
186,1,1,1.0,1,1,1.0,1.0
190,5,5,1.0,5,5,1.0,1.0
191,2,2,1.0,2,2,1.0,1.0
192,2,3,0.6666666666666666,2,2,1.0,0.8
193,3,3,1.0,3,3,1.0,1.0
196,2,3,0.6666666666666666,2,2,1.0,0.8
197,1,1,1.0,1,1,1.0,1.0
198,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
199,3,3,1.0,3,3,1.0,1.0
200,2,2,1.0,2,2,1.0,1.0
201,0,1,0.0,0,0,0.0,0.0
202,3,3,1.0,3,3,1.0,1.0
203,3,3,1.0,3,3,1.0,1.0
204,2,2,1.0,2,2,1.0,1.0
205,0,2,0.0,0,0,0.0,0.0
206,3,3,1.0,3,3,1.0,1.0
207,1,1,1.0,1,1,1.0,1.0
208,1,3,0.3333333333333333,1,2,0.5,0.4
209,4,4,1.0,4,4,1.0,1.0
211,1,4,0.25,1,4,0.25,0.25
212,3,3,1.0,3,3,1.0,1.0
214,1,2,0.5,1,2,0.5,0.5
215,1,1,1.0,1,1,1.0,1.0
216,2,2,1.0,2,2,1.0,1.0
219,2,2,1.0,2,2,1.0,1.0
220,2,7,0.2857142857142857,2,4,0.5,0.36363636363636365
222,1,1,1.0,1,2,0.5,0.6666666666666666
223,1,1,1.0,1,1,1.0,1.0
229,1,1,1.0,1,1,1.0,1.0
230,2,3,0.6666666666666666,2,2,1.0,0.8
231,3,3,1.0,3,3,1.0,1.0
232,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
233,4,5,0.8,4,4,1.0,0.888888888888889
234,1,3,0.3333333333333333,1,2,0.5,0.4
235,3,3,1.0,3,3,1.0,1.0
236,4,5,0.8,4,4,1.0,0.888888888888889
237,1,1,1.0,1,1,1.0,1.0
238,2,2,1.0,2,2,1.0,1.0
239,3,3,1.0,3,3,1.0,1.0
240,0,4,0.0,0,0,0.0,0.0
241,3,5,0.6,3,5,0.6,0.6
242,2,2,1.0,2,2,1.0,1.0
243,1,2,0.5,1,2,0.5,0.5
246,5,6,0.8333333333333334,5,6,0.8333333333333334,0.8333333333333334
247,1,2,0.5,1,1,1.0,0.6666666666666666
248,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
251,1,1,1.0,1,1,1.0,1.0
252,3,3,1.0,3,4,0.75,0.8571428571428571
254,3,4,0.75,3,4,0.75,0.75
256,1,1,1.0,1,1,1.0,1.0
257,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
259,3,3,1.0,3,3,1.0,1.0
260,4,4,1.0,4,4,1.0,1.0
262,4,6,0.6666666666666666,4,4,1.0,0.8
263,1,1,1.0,1,1,1.0,1.0
264,2,2,1.0,2,2,1.0,1.0
266,2,2,1.0,2,2,1.0,1.0
267,1,2,0.5,1,2,0.5,0.5
268,3,4,0.75,3,5,0.6,0.6666666666666665
270,3,3,1.0,3,3,1.0,1.0
271,1,1,1.0,1,1,1.0,1.0
272,3,4,0.75,3,4,0.75,0.75
274,1,1,1.0,1,1,1.0,1.0
275,2,3,0.6666666666666666,2,2,1.0,0.8
277,2,2,1.0,2,2,1.0,1.0
278,4,4,1.0,4,4,1.0,1.0
279,2,6,0.3333333333333333,2,5,0.4,0.3636363636363636
281,2,3,0.6666666666666666,2,2,1.0,0.8
282,4,4,1.0,4,4,1.0,1.0
284,2,3,0.6666666666666666,2,5,0.4,0.5
285,2,3,0.6666666666666666,2,2,1.0,0.8
286,1,1,1.0,1,1,1.0,1.0
287,4,4,1.0,4,4,1.0,1.0
288,4,4,1.0,4,5,0.8,0.888888888888889
291,3,3,1.0,3,3,1.0,1.0
294,1,1,1.0,1,1,1.0,1.0
296,0,1,0.0,0,1,0.0,0.0
297,2,2,1.0,2,2,1.0,1.0
298,3,3,1.0,3,3,1.0,1.0
299,3,3,1.0,3,3,1.0,1.0
300,3,7,0.42857142857142855,3,5,0.6,0.5
301,3,3,1.0,3,3,1.0,1.0
302,1,1,1.0,1,1,1.0,1.0
303,1,2,0.5,1,1,1.0,0.6666666666666666
304,3,3,1.0,3,3,1.0,1.0
305,1,2,0.5,1,2,0.5,0.5
306,1,2,0.5,1,2,0.5,0.5
307,2,2,1.0,2,3,0.6666666666666666,0.8
308,1,3,0.3333333333333333,1,2,0.5,0.4
309,1,1,1.0,1,1,1.0,1.0
311,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
312,4,7,0.5714285714285714,4,6,0.6666666666666666,0.6153846153846153
313,2,5,0.4,2,4,0.5,0.4444444444444445
314,3,6,0.5,3,4,0.75,0.6
315,2,2,1.0,2,2,1.0,1.0
316,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
317,0,2,0.0,0,0,0.0,0.0
318,3,5,0.6,3,4,0.75,0.6666666666666665
319,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
320,0,2,0.0,0,0,0.0,0.0
321,0,1,0.0,0,1,0.0,0.0
322,3,5,0.6,3,5,0.6,0.6
323,4,8,0.5,4,5,0.8,0.6153846153846154
324,4,4,1.0,4,4,1.0,1.0
326,1,1,1.0,1,1,1.0,1.0
327,2,2,1.0,2,2,1.0,1.0
328,3,4,0.75,3,4,0.75,0.75
330,2,2,1.0,2,2,1.0,1.0
332,3,5,0.6,3,4,0.75,0.6666666666666665
333,2,2,1.0,2,2,1.0,1.0
334,4,4,1.0,4,4,1.0,1.0
335,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
336,3,3,1.0,3,3,1.0,1.0
338,5,6,0.8333333333333334,5,6,0.8333333333333334,0.8333333333333334
339,0,4,0.0,0,4,0.0,0.0
342,1,1,1.0,1,1,1.0,1.0
343,1,3,0.3333333333333333,1,1,1.0,0.5
344,3,3,1.0,3,3,1.0,1.0
345,1,1,1.0,1,1,1.0,1.0
346,3,3,1.0,3,3,1.0,1.0
347,3,3,1.0,3,5,0.6,0.7499999999999999
348,4,5,0.8,4,5,0.8,0.8000000000000002
349,5,5,1.0,5,5,1.0,1.0
350,4,4,1.0,4,4,1.0,1.0
351,2,2,1.0,2,2,1.0,1.0
352,1,1,1.0,1,1,1.0,1.0
353,6,7,0.8571428571428571,6,9,0.6666666666666666,0.75
354,2,2,1.0,2,2,1.0,1.0
355,1,2,0.5,1,2,0.5,0.5
356,1,2,0.5,1,2,0.5,0.5
357,1,2,0.5,1,2,0.5,0.5
358,1,1,1.0,1,1,1.0,1.0
361,1,1,1.0,1,1,1.0,1.0
362,3,3,1.0,3,3,1.0,1.0
363,1,1,1.0,1,1,1.0,1.0
364,2,3,0.6666666666666666,2,2,1.0,0.8
365,1,4,0.25,1,2,0.5,0.3333333333333333
366,1,3,0.3333333333333333,1,2,0.5,0.4
367,3,3,1.0,3,3,1.0,1.0
368,2,2,1.0,2,2,1.0,1.0
369,1,4,0.25,1,2,0.5,0.3333333333333333
370,2,3,0.6666666666666666,2,2,1.0,0.8
371,1,2,0.5,1,1,1.0,0.6666666666666666
373,1,4,0.25,1,4,0.25,0.25
374,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
375,2,4,0.5,2,4,0.5,0.5
376,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
377,4,4,1.0,4,4,1.0,1.0
378,3,3,1.0,3,3,1.0,1.0
379,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
380,5,5,1.0,5,5,1.0,1.0
381,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
383,3,3,1.0,3,3,1.0,1.0
384,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
385,1,1,1.0,1,1,1.0,1.0
388,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
389,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
390,1,1,1.0,1,1,1.0,1.0
391,3,4,0.75,3,4,0.75,0.75
392,3,3,1.0,3,3,1.0,1.0
393,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
394,3,4,0.75,3,5,0.6,0.6666666666666665
396,4,4,1.0,4,4,1.0,1.0
398,3,4,0.75,3,3,1.0,0.8571428571428571
399,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
401,2,2,1.0,2,2,1.0,1.0
402,3,3,1.0,3,3,1.0,1.0
404,1,1,1.0,1,1,1.0,1.0
407,3,3,1.0,3,3,1.0,1.0
409,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
410,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
412,2,2,1.0,2,2,1.0,1.0
413,0,2,0.0,0,0,0.0,0.0
414,3,3,1.0,3,3,1.0,1.0
416,3,4,0.75,3,3,1.0,0.8571428571428571
417,3,4,0.75,3,3,1.0,0.8571428571428571
419,3,3,1.0,3,3,1.0,1.0
420,1,1,1.0,1,1,1.0,1.0
421,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
422,4,5,0.8,4,4,1.0,0.888888888888889
423,2,5,0.4,2,3,0.6666666666666666,0.5
424,3,4,0.75,3,4,0.75,0.75
425,5,6,0.8333333333333334,5,5,1.0,0.9090909090909091
426,1,3,0.3333333333333333,1,2,0.5,0.4
427,3,3,1.0,3,3,1.0,1.0
428,2,2,1.0,2,2,1.0,1.0
429,3,3,1.0,3,3,1.0,1.0
430,1,1,1.0,1,1,1.0,1.0
431,4,4,1.0,4,4,1.0,1.0
432,3,3,1.0,3,3,1.0,1.0
433,5,6,0.8333333333333334,5,5,1.0,0.9090909090909091
434,2,2,1.0,2,2,1.0,1.0
435,1,2,0.5,1,2,0.5,0.5
436,4,5,0.8,4,5,0.8,0.8000000000000002
437,4,4,1.0,4,4,1.0,1.0
438,3,5,0.6,3,4,0.75,0.6666666666666665
439,4,4,1.0,4,4,1.0,1.0
440,3,3,1.0,3,3,1.0,1.0
441,5,6,0.8333333333333334,5,6,0.8333333333333334,0.8333333333333334
442,3,4,0.75,3,4,0.75,0.75
443,2,5,0.4,2,3,0.6666666666666666,0.5
444,1,3,0.3333333333333333,1,2,0.5,0.4
445,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
447,2,2,1.0,2,2,1.0,1.0
448,4,4,1.0,4,4,1.0,1.0
449,2,3,0.6666666666666666,2,2,1.0,0.8
450,2,2,1.0,2,2,1.0,1.0
451,4,5,0.8,4,4,1.0,0.888888888888889
453,2,5,0.4,2,4,0.5,0.4444444444444445
454,1,1,1.0,1,1,1.0,1.0
455,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
456,7,11,0.6363636363636364,7,8,0.875,0.7368421052631579
457,1,3,0.3333333333333333,1,2,0.5,0.4
458,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
459,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
460,5,5,1.0,5,5,1.0,1.0
461,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
462,2,3,0.6666666666666666,2,2,1.0,0.8
463,1,1,1.0,1,1,1.0,1.0
464,2,2,1.0,2,2,1.0,1.0
465,3,3,1.0,3,3,1.0,1.0
466,1,1,1.0,1,1,1.0,1.0
467,1,2,0.5,1,1,1.0,0.6666666666666666
468,3,3,1.0,3,3,1.0,1.0
469,2,2,1.0,2,2,1.0,1.0
470,1,2,0.5,1,2,0.5,0.5
471,5,5,1.0,5,5,1.0,1.0
472,1,3,0.3333333333333333,1,2,0.5,0.4
473,2,2,1.0,2,2,1.0,1.0
474,2,5,0.4,2,4,0.5,0.4444444444444445
475,1,1,1.0,1,1,1.0,1.0
477,3,3,1.0,3,3,1.0,1.0
478,2,3,0.6666666666666666,2,2,1.0,0.8
480,1,1,1.0,1,1,1.0,1.0
481,1,4,0.25,1,2,0.5,0.3333333333333333
482,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
483,3,3,1.0,3,3,1.0,1.0
484,6,6,1.0,6,6,1.0,1.0
486,2,2,1.0,2,2,1.0,1.0
489,4,4,1.0,4,4,1.0,1.0
490,2,2,1.0,2,2,1.0,1.0
491,4,4,1.0,4,4,1.0,1.0
492,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
493,2,2,1.0,2,2,1.0,1.0
494,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
496,3,3,1.0,3,3,1.0,1.0
497,4,4,1.0,4,5,0.8,0.888888888888889
498,3,4,0.75,3,3,1.0,0.8571428571428571
499,3,3,1.0,3,3,1.0,1.0
500,3,4,0.75,3,5,0.6,0.6666666666666665
501,3,5,0.6,3,5,0.6,0.6
502,1,2,0.5,1,2,0.5,0.5
503,4,4,1.0,4,4,1.0,1.0
504,1,3,0.3333333333333333,1,1,1.0,0.5
505,5,5,1.0,5,5,1.0,1.0
506,1,2,0.5,1,1,1.0,0.6666666666666666
507,3,3,1.0,3,3,1.0,1.0
509,2,2,1.0,2,2,1.0,1.0
510,4,4,1.0,4,4,1.0,1.0
512,1,2,0.5,1,2,0.5,0.5
513,3,5,0.6,3,5,0.6,0.6
515,4,5,0.8,4,4,1.0,0.888888888888889
516,1,1,1.0,1,1,1.0,1.0
517,2,2,1.0,2,2,1.0,1.0
518,1,1,1.0,1,1,1.0,1.0
519,3,3,1.0,3,3,1.0,1.0
521,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
522,1,1,1.0,1,1,1.0,1.0
523,1,2,0.5,1,1,1.0,0.6666666666666666
526,0,2,0.0,0,0,0.0,0.0
527,3,4,0.75,3,4,0.75,0.75
528,1,3,0.3333333333333333,1,2,0.5,0.4
529,3,3,1.0,3,3,1.0,1.0
530,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
531,3,3,1.0,3,3,1.0,1.0
532,3,3,1.0,3,3,1.0,1.0
533,0,2,0.0,0,1,0.0,0.0
534,1,1,1.0,1,1,1.0,1.0
535,3,3,1.0,3,3,1.0,1.0
536,4,4,1.0,4,4,1.0,1.0
537,0,1,0.0,0,1,0.0,0.0
538,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
540,4,4,1.0,4,4,1.0,1.0
541,3,3,1.0,3,3,1.0,1.0
543,2,2,1.0,2,2,1.0,1.0
544,1,1,1.0,1,1,1.0,1.0
545,1,1,1.0,1,1,1.0,1.0
546,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
547,2,2,1.0,2,2,1.0,1.0
548,2,3,0.6666666666666666,2,2,1.0,0.8
549,3,4,0.75,3,3,1.0,0.8571428571428571
550,2,2,1.0,2,2,1.0,1.0
551,3,4,0.75,3,3,1.0,0.8571428571428571
552,1,2,0.5,1,2,0.5,0.5
553,2,2,1.0,2,2,1.0,1.0
554,3,3,1.0,3,3,1.0,1.0
555,3,5,0.6,3,4,0.75,0.6666666666666665
557,3,4,0.75,3,3,1.0,0.8571428571428571
558,0,2,0.0,0,2,0.0,0.0
560,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
561,2,2,1.0,2,2,1.0,1.0
562,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
564,3,4,0.75,3,3,1.0,0.8571428571428571
565,4,4,1.0,4,4,1.0,1.0
566,2,2,1.0,2,2,1.0,1.0
567,1,1,1.0,1,1,1.0,1.0
568,1,2,0.5,1,1,1.0,0.6666666666666666
569,2,5,0.4,2,4,0.5,0.4444444444444445
570,2,2,1.0,2,2,1.0,1.0
571,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
573,2,2,1.0,2,2,1.0,1.0
575,1,1,1.0,1,1,1.0,1.0
576,3,4,0.75,3,3,1.0,0.8571428571428571
579,1,1,1.0,1,1,1.0,1.0
581,3,5,0.6,3,3,1.0,0.7499999999999999
583,1,1,1.0,1,1,1.0,1.0
584,0,1,0.0,0,1,0.0,0.0
585,2,2,1.0,2,2,1.0,1.0
586,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
587,3,3,1.0,3,3,1.0,1.0
588,1,1,1.0,1,1,1.0,1.0
591,1,1,1.0,1,1,1.0,1.0
592,0,1,0.0,0,0,0.0,0.0
593,0,1,0.0,0,1,0.0,0.0
597,4,4,1.0,4,4,1.0,1.0
598,1,1,1.0,1,1,1.0,1.0
602,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
603,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
605,2,2,1.0,2,2,1.0,1.0
608,0,1,0.0,0,2,0.0,0.0
609,3,3,1.0,3,3,1.0,1.0
611,5,5,1.0,5,5,1.0,1.0
612,3,4,0.75,3,4,0.75,0.75
613,3,5,0.6,3,4,0.75,0.6666666666666665
616,2,2,1.0,2,2,1.0,1.0
617,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
619,2,5,0.4,2,5,0.4,0.4000000000000001
621,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
622,3,3,1.0,3,3,1.0,1.0
623,3,3,1.0,3,3,1.0,1.0
624,2,2,1.0,2,2,1.0,1.0
625,1,2,0.5,1,1,1.0,0.6666666666666666
626,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
627,3,5,0.6,3,4,0.75,0.6666666666666665
628,3,5,0.6,3,4,0.75,0.6666666666666665
629,0,2,0.0,0,1,0.0,0.0
630,1,2,0.5,1,2,0.5,0.5
631,2,2,1.0,2,2,1.0,1.0
632,2,2,1.0,2,2,1.0,1.0
634,1,1,1.0,1,1,1.0,1.0
635,3,3,1.0,3,3,1.0,1.0
636,4,4,1.0,4,4,1.0,1.0
637,3,3,1.0,3,3,1.0,1.0
638,2,3,0.6666666666666666,2,2,1.0,0.8
640,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
641,3,4,0.75,3,3,1.0,0.8571428571428571
642,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
643,2,4,0.5,2,4,0.5,0.5
644,2,4,0.5,2,4,0.5,0.5
646,3,7,0.42857142857142855,3,5,0.6,0.5
647,1,1,1.0,1,1,1.0,1.0
648,2,3,0.6666666666666666,2,2,1.0,0.8
649,3,5,0.6,3,5,0.6,0.6
650,5,6,0.8333333333333334,5,6,0.8333333333333334,0.8333333333333334
651,1,1,1.0,1,1,1.0,1.0
652,1,2,0.5,1,3,0.3333333333333333,0.4
653,3,3,1.0,3,4,0.75,0.8571428571428571
654,3,7,0.42857142857142855,3,7,0.42857142857142855,0.42857142857142855
655,4,4,1.0,4,4,1.0,1.0
657,2,2,1.0,2,2,1.0,1.0
658,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
659,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
660,4,7,0.5714285714285714,4,6,0.6666666666666666,0.6153846153846153
661,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
662,3,6,0.5,3,4,0.75,0.6
663,3,5,0.6,3,5,0.6,0.6
666,4,4,1.0,4,4,1.0,1.0
667,3,4,0.75,3,3,1.0,0.8571428571428571
668,0,1,0.0,0,0,0.0,0.0
669,3,4,0.75,3,3,1.0,0.8571428571428571
670,4,4,1.0,4,4,1.0,1.0
671,2,2,1.0,2,2,1.0,1.0
672,1,1,1.0,1,1,1.0,1.0
673,4,4,1.0,4,4,1.0,1.0
674,1,1,1.0,1,1,1.0,1.0
675,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
676,3,7,0.42857142857142855,3,5,0.6,0.5
678,1,1,1.0,1,2,0.5,0.6666666666666666
679,3,3,1.0,3,3,1.0,1.0
680,3,3,1.0,3,3,1.0,1.0
683,2,2,1.0,2,2,1.0,1.0
684,1,3,0.3333333333333333,1,2,0.5,0.4
685,3,5,0.6,3,4,0.75,0.6666666666666665
686,2,2,1.0,2,2,1.0,1.0
687,3,3,1.0,3,3,1.0,1.0
688,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
690,1,2,0.5,1,3,0.3333333333333333,0.4
691,3,3,1.0,3,3,1.0,1.0
692,1,2,0.5,1,1,1.0,0.6666666666666666
695,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
696,2,2,1.0,2,2,1.0,1.0
697,1,2,0.5,1,2,0.5,0.5
698,2,5,0.4,2,3,0.6666666666666666,0.5
699,1,1,1.0,1,1,1.0,1.0
700,4,4,1.0,4,4,1.0,1.0
701,2,2,1.0,2,2,1.0,1.0
702,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
703,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
704,1,1,1.0,1,1,1.0,1.0
708,2,2,1.0,2,2,1.0,1.0
709,1,2,0.5,1,2,0.5,0.5
710,1,2,0.5,1,1,1.0,0.6666666666666666
711,3,4,0.75,3,3,1.0,0.8571428571428571
712,1,1,1.0,1,1,1.0,1.0
713,1,1,1.0,1,1,1.0,1.0
714,2,2,1.0,2,3,0.6666666666666666,0.8
716,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
